,season,game_id,team_alias,team_game_score,w/l_ratio
24703,2015,13206,FAMU,62.0,L
24704,2015,13207,GONZ,79.0,W
24705,2015,13207,SCU,77.0,L
24706,2015,13208,MASS,53.0,L
24707,2015,13208,RICH,69.0,W
24708,2015,13209,DSU,47.0,L
24709,2015,13209,TCU,75.0,W
24710,2015,13210,HOF,70.0,W
24711,2015,13210,UNCW,69.0,L
24712,2015,13211,ILL,59.0,L
24713,2015,13211,PROV,60.0,W
24714,2015,13212,HALL,66.0,W
24715,2015,13212,USF,49.0,L
24716,2015,13213,LIB,52.0,L
24717,2015,13213,RAD,56.0,W
24718,2015,13214,NAU,74.0,L
24719,2015,13214,WEB,77.0,W
24720,2015,13215,BRAD,59.0,L
24721,2015,13215,HALL,67.0,W
24722,2015,13216,NWST,82.0,L
24723,2015,13216,SELA,84.0,W
24724,2015,13217,MOSU,62.0,L
24725,2015,13217,WICH,78.0,W
24726,2015,13218,ARST,78.0,W
24727,2015,13218,JKST,69.0,L
24728,2015,13219,ECU,69.0,L
24729,2015,13219,UCF,89.0,W
24730,2015,13220,BRY,72.0,L
24731,2015,13220,SFNY,79.0,W
24732,2015,13221,MURR,83.0,W
24733,2015,13221,SEMO,56.0,L
24734,2015,13222,LIB,56.0,L
24735,2015,13222,UNCA,73.0,W
24736,2015,13223,VMI,52.0,L
24737,2015,13223,VT,76.0,W
24738,2015,13224,GRAM,59.0,L
24739,2015,13224,MVSU,72.0,W
24740,2015,13225,DRKE,71.0,L
24741,2015,13225,NEV,79.0,W
24742,2015,13226,CSU,64.0,L
24743,2015,13226,UNCO,73.0,W
24744,2015,13227,MER,70.0,W
24745,2015,13227,WOF,69.0,L
24746,2015,13228,ETSU,61.0,L
24747,2015,13228,TNTC,63.0,W
24748,2015,13229,WASH,99.0,W
24749,2015,13229,WSU,95.0,L
24750,2015,13230,PEPP,75.0,W
24751,2015,13230,USD,65.0,L
24752,2015,13231,NAVY,57.0,L
24753,2015,13231,SCUS,66.0,W
24754,2015,13232,COLG,68.0,L
24755,2015,13232,NAVY,71.0,W
24756,2015,13233,CAN,77.0,L
24757,2015,13233,FAIR,84.0,W
24758,2015,13234,LIB,58.0,L
24759,2015,13234,WIN,74.0,W
24760,2015,13235,CAN,67.0,W
24761,2015,13235,RID,61.0,L
24762,2015,13236,AMER,49.0,L
24763,2015,13236,LEH,72.0,W
24764,2015,13237,LAM,76.0,L
24765,2015,13237,SHSU,94.0,W
24766,2015,13239,MTU,72.0,L
24767,2015,13239,WKU,78.0,W
24768,2015,13240,SMC,60.0,W
24769,2015,13240,USD,43.0,L
24770,2015,13241,HAW,74.0,W
24771,2015,13241,UCI,52.0,L
24772,2015,13242,EMU,77.0,L
24773,2015,13242,UNF,82.0,W
24774,2015,13243,HAMP,68.0,W
24775,2015,13243,HOW,67.0,L
24776,2015,13244,ALBY,82.0,W
24777,2015,13244,STON,70.0,L
24778,2015,13245,MEM,92.0,W
24779,2015,13245,TLSA,82.0,L
24780,2015,13246,MICH,72.0,W
24781,2015,13246,NW,70.0,L
24782,2015,13247,CCSU,61.0,L
24783,2015,13247,PENN,77.0,W
24784,2015,13248,SFA,79.0,W
24785,2015,13248,WMU,71.0,L
24786,2015,13249,IND,69.0,L
24787,2015,13249,MSU,88.0,W
24788,2015,13251,CIT,97.0,L
24789,2015,13251,WCU,102.0,W
24790,2015,13253,COLO,91.0,W
24791,2015,13253,STAN,75.0,L
24792,2015,13254,MVSU,74.0,W
24793,2015,13254,UNT,66.0,L
24794,2015,13255,ETSU,88.0,W
24795,2015,13255,LT,83.0,L
24796,2015,13256,COLO,66.0,L
24797,2015,13256,SMU,70.0,W
24798,2015,13257,EMU,73.0,W
24799,2015,13257,WMU,62.0,L
24800,2015,13258,ARMY,73.0,L
24801,2015,13258,LAF,76.0,W
24802,2015,13259,IDHO,65.0,W
24803,2015,13259,UND,64.0,L
24804,2015,13260,NDSU,62.0,L
24805,2015,13260,USU,76.0,W
24806,2015,13261,SYR,74.0,W
24807,2015,13261,TXAM,67.0,L
24808,2015,13262,L-MD,81.0,W
24809,2015,13262,LAF,78.0,L
24810,2015,13263,GB,77.0,L
24811,2015,13263,GT,107.0,W
24812,2015,13264,EVAN,85.0,W
24813,2015,13264,SIU,78.0,L
24814,2015,13265,BRWN,85.0,L
24815,2015,13265,URI,88.0,W
24816,2015,13266,JVST,82.0,W
24817,2015,13266,UTM,60.0,L
24818,2015,13267,FGCU,81.0,L
24819,2015,13267,SDAK,89.0,W
24820,2015,13268,AMER,60.0,W
24821,2015,13268,LAF,59.0,L
24822,2015,13269,ECU,52.0,W
24823,2015,13269,USF,39.0,L
24824,2015,13270,COLO,85.0,W
24825,2015,13270,NICH,68.0,L
24826,2015,13271,SHU,77.0,L
24827,2015,13271,YALE,99.0,W
24828,2015,13273,DEP,65.0,L
24829,2015,13273,SJU,80.0,W
24830,2015,13274,DUQ,86.0,W
24831,2015,13274,GMU,75.0,L
24832,2015,13275,TXAM,75.0,W
24833,2015,13275,UNCA,47.0,L
24834,2015,13276,DSU,38.0,L
24835,2015,13276,ODU,82.0,W
24836,2015,13277,BC,62.0,L
24837,2015,13277,FSU,72.0,W
24838,2015,13279,TEX,72.0,W
24839,2015,13279,VAN,58.0,L
24840,2015,13280,IND,73.0,W
24841,2015,13280,UK,67.0,L
24842,2015,13281,GW,73.0,W
24843,2015,13281,UVA,68.0,L
24844,2015,13282,MVSU,54.0,L
24845,2015,13282,SOU,67.0,W
24846,2015,13283,TLSA,62.0,W
24847,2015,13283,TULN,48.0,L
24848,2015,13284,MSU,88.0,W
24849,2015,13284,PSU,57.0,L
24850,2015,13285,SELA,84.0,W
24851,2015,13285,UNO,74.0,L
24852,2015,13286,ORST,53.0,L
24853,2015,13286,UTAH,59.0,W
24854,2015,13287,UTRGV,77.0,L
24855,2015,13287,UVU,88.0,W
24856,2015,13288,BAY,66.0,L
24857,2015,13288,KU,70.0,W
24858,2015,13289,PV,55.0,L
24859,2015,13289,TCU,73.0,W
24860,2015,13290,BING,63.0,L
24861,2015,13290,ME,74.0,W
24862,2015,13291,ODU,68.0,W
24863,2015,13291,WKU,62.0,L
24864,2015,13292,DEL,80.0,L
24865,2015,13292,HOF,90.0,W
24866,2015,13293,HART,77.0,W
24867,2015,13293,NIAG,73.0,L
24868,2015,13294,ALBY,65.0,W
24869,2015,13294,NIAG,56.0,L
24870,2015,13295,ARK,85.0,W
24871,2015,13295,TENN,67.0,L
24872,2015,13296,ILL,63.0,L
24873,2015,13296,OSU,68.0,W
24874,2015,13297,MICH,63.0,L
24875,2015,13297,ND,70.0,W
24876,2015,13298,CMU,80.0,L
24877,2015,13298,EMU,99.0,W
24878,2015,13299,ISU,78.0,W
24879,2015,13299,UALR,61.0,L
24880,2015,13300,NJIT,65.0,W
24881,2015,13300,YALE,59.0,L
24882,2015,13302,GASO,93.0,W
24883,2015,13302,TROY,88.0,L
24884,2015,13303,ALCN,76.0,L
24885,2015,13303,TNST,81.0,W
24886,2015,13304,NCST,99.0,W
24887,2015,13304,WAKE,88.0,L
24888,2015,13305,SIE,64.0,L
24889,2015,13305,UVM,73.0,W
24890,2015,13306,JOES,66.0,W
24891,2015,13306,ODU,64.0,L
24892,2015,13307,ARIZ,65.0,L
24893,2015,13307,PROV,69.0,W
24894,2015,13308,GMU,71.0,W
24895,2015,13308,WAG,60.0,L
24896,2015,13309,FOR,87.0,W
24897,2015,13309,MAN,64.0,L
24898,2015,13310,LEH,54.0,L
24899,2015,13310,UVA,80.0,W
24900,2015,13311,PRST,89.0,W
24901,2015,13311,UNCO,86.0,L
24902,2015,13312,AFA,64.0,W
24903,2015,13312,SJSU,57.0,L
24904,2015,13313,AMER,56.0,L
24905,2015,13313,MSM,81.0,W
24906,2015,13314,OKLA,67.0,L
24907,2015,13314,WVU,69.0,W
24908,2015,13315,AC,51.0,L
24909,2015,13315,SHSU,72.0,W
24910,2015,13316,SOU,66.0,L
24911,2015,13316,TXSO,88.0,W
24912,2015,13317,ALBY,69.0,W
24913,2015,13317,BING,56.0,L
24914,2015,13318,CHAR,77.0,L
24915,2015,13318,UNT,80.0,W
24916,2015,13319,CHAR,111.0,W
24917,2015,13319,CIT,93.0,L
24918,2015,13320,FRES,71.0,W
24919,2015,13320,PAC,52.0,L
24920,2015,13321,CLMB,63.0,W
24921,2015,13321,PENN,53.0,L
24922,2015,13322,PROV,70.0,W
24923,2015,13322,USC,69.0,L
24924,2015,13323,IW,58.0,L
24925,2015,13323,SFA,84.0,W
24926,2015,13324,TENN,89.0,W
24927,2015,13324,WEBB,64.0,L
24928,2015,13325,AC,71.0,L
24929,2015,13325,HBU,73.0,W
24930,2015,13327,CREI,97.0,W
24931,2015,13327,WIU,67.0,L
24932,2015,13329,DUQ,64.0,L
24933,2015,13329,GW,91.0,W
24934,2015,13330,FLA,74.0,W
24935,2015,13330,OSU,66.0,L
24936,2015,13331,EMU,53.0,L
24937,2015,13331,LOU,86.0,W
24938,2015,13332,CIN,88.0,W
24939,2015,13332,USF,57.0,L
24940,2015,13333,DEL,77.0,L
24941,2015,13333,TOWS,79.0,W
24942,2015,13334,ILL,68.0,L
24943,2015,13334,MICH,78.0,W
24944,2015,13335,EVAN,74.0,W
24945,2015,13335,L-IL,66.0,L
24946,2015,13336,BING,49.0,L
24947,2015,13336,FIU,66.0,W
24948,2015,13337,MTST,60.0,L
24949,2015,13337,WEB,68.0,W
24950,2015,13338,KENT,65.0,L
24951,2015,13338,M-OH,74.0,W
24952,2015,13339,UNCA,75.0,W
24953,2015,13339,WEBB,69.0,L
24954,2015,13340,CCSU,83.0,L
24955,2015,13340,HART,92.0,W
24956,2015,13341,TEX,116.0,W
24957,2015,13341,UTSA,50.0,L
24958,2015,13342,MCNS,78.0,L
24959,2015,13342,NWST,87.0,W
24960,2015,13343,NMSU,81.0,W
24961,2015,13343,RMU,71.0,L
24962,2015,13344,TROY,49.0,L
24963,2015,13344,UALR,72.0,W
24964,2015,13345,ORE,91.0,W
24965,2015,13345,ORST,81.0,L
24966,2015,13346,APP,73.0,W
24967,2015,13346,LIB,62.0,L
24968,2015,13347,ILST,58.0,L
24969,2015,13347,WICH,74.0,W
24970,2015,13348,NW,98.0,W
24971,2015,13348,RUTG,59.0,L
24972,2015,13349,NEV,71.0,W
24973,2015,13349,WYO,68.0,L
24974,2015,13350,MONM,88.0,W
24975,2015,13350,QUIN,74.0,L
24976,2015,13351,SCAR,75.0,W
24977,2015,13351,SJU,61.0,L
24978,2015,13352,WEB,53.0,L
24979,2015,13352,XAV,71.0,W
24980,2015,13353,DEL,79.0,L
24981,2015,13353,WM,94.0,W
24982,2015,13354,ALST,85.0,W
24983,2015,13354,VT,82.0,L
24984,2015,13355,CSB,64.0,L
24985,2015,13355,WYO,68.0,W
24986,2015,13356,UCRV,55.0,L
24987,2015,13356,UCSB,65.0,W
24988,2015,13357,CSB,83.0,W
24989,2015,13357,UMKC,72.0,L
24990,2015,13358,CAMP,68.0,L
24991,2015,13358,CCAR,97.0,W
24992,2015,13360,BYU,84.0,W
24993,2015,13360,UNI,76.0,L
24994,2015,13361,KENN,79.0,L
24995,2015,13361,STET,84.0,W
24996,2015,13362,ALCN,69.0,W
24997,2015,13362,GRAM,53.0,L
24998,2015,13363,PAC,76.0,L
24999,2015,13363,PEPP,81.0,W
25000,2015,13364,DET,96.0,W
25001,2015,13364,YSU,87.0,L
25002,2015,13365,NWST,64.0,L
25003,2015,13365,ULM,80.0,W
25004,2015,13367,ARST,76.0,W
25005,2015,13367,UALR,73.0,L
25006,2015,13368,SFA,82.0,W
25007,2015,13368,UNO,58.0,L
25008,2015,13369,CMU,72.0,L
25009,2015,13369,GC,75.0,W
25010,2015,13370,LONG,71.0,L
25011,2015,13370,WEBB,81.0,W
25012,2015,13371,FGCU,73.0,W
25013,2015,13371,UND,60.0,L
25014,2015,13372,AMER,43.0,L
25015,2015,13372,SFPA,68.0,W
25016,2015,13373,OAK,76.0,W
25017,2015,13373,TOL,64.0,L
25018,2015,13374,AUB,51.0,L
25019,2015,13374,HARV,69.0,W
25020,2015,13375,HAMP,62.0,L
25021,2015,13375,SCST,67.0,W
25022,2015,13376,EKY,76.0,W
25023,2015,13376,JVST,54.0,L
25024,2015,13377,CHS,72.0,L
25025,2015,13377,UVU,74.0,W
25026,2015,13378,MCNS,53.0,L
25027,2015,13378,UCLA,67.0,W
25028,2015,13379,MSST,72.0,L
25029,2015,13379,SOU,76.0,W
25030,2015,13380,ARK,83.0,W
25031,2015,13380,TNTC,57.0,L
25032,2015,13381,AKR,78.0,W
25033,2015,13381,IONA,64.0,L
25034,2015,13382,IND,77.0,W
25035,2015,13382,PUR,73.0,L
25036,2015,13383,HALL,72.0,W
25037,2015,13383,SPC,46.0,L
25038,2015,13384,AKR,65.0,W
25039,2015,13384,CLEV,53.0,L
25040,2015,13385,COLG,58.0,L
25041,2015,13385,FOR,84.0,W
25042,2015,13386,APP,55.0,L
25043,2015,13386,TEX,67.0,W
25044,2015,13387,CAMP,71.0,L
25045,2015,13387,WIN,87.0,W
25046,2015,13388,CONN,75.0,W
25047,2015,13388,TULN,67.0,L
25048,2015,13389,INST,62.0,L
25049,2015,13389,WKU,75.0,W
25050,2015,13391,MEM,67.0,W
25051,2015,13391,TEM,65.0,L
25052,2015,13392,DEN,81.0,W
25053,2015,13392,UNCO,77.0,L
25054,2015,13393,SJSU,76.0,W
25055,2015,13393,USD,67.0,L
25056,2015,13394,BYU,99.0,W
25057,2015,13394,PORT,81.0,L
25058,2015,13395,IPFW,87.0,W
25059,2015,13395,WIU,75.0,L
25060,2015,13396,MONT,77.0,W
25061,2015,13396,SAC,58.0,L
25062,2015,13397,MORE,60.0,W
25063,2015,13397,WCU,52.0,L
25064,2015,13398,ARK,89.0,W
25065,2015,13398,EVAN,76.0,L
25066,2015,13399,ARPB,60.0,L
25067,2015,13399,MVSU,66.0,W
25068,2015,13400,LIB,49.0,L
25069,2015,13400,UNCA,80.0,W
25070,2015,13401,HBU,82.0,W
25071,2015,13401,MCNS,73.0,L
25072,2015,13402,MURR,73.0,L
25073,2015,13402,SIU,88.0,W
25074,2015,13403,NJIT,78.0,L
25075,2015,13403,SCUS,80.0,W
25076,2015,13404,SUU,68.0,W
25077,2015,13404,UVU,54.0,L
25078,2015,13405,CLEM,83.0,L
25079,2015,13405,MINN,89.0,W
25080,2015,13406,FOR,78.0,W
25081,2015,13406,MASS,72.0,L
25082,2015,13407,EIU,84.0,L
25083,2015,13407,TNTC,94.0,W
25084,2015,13408,ODU,61.0,L
25085,2015,13408,RICH,77.0,W
25086,2015,13409,CSN,79.0,L
25087,2015,13409,IDST,84.0,W
25088,2015,13410,HAMP,95.0,L
25089,2015,13410,WIN,102.0,W
25090,2015,13411,SLU,56.0,L
25091,2015,13411,VCU,72.0,W
25092,2015,13412,UNM,82.0,L
25093,2015,13412,USC,90.0,W
25094,2015,13414,FAIR,59.0,L
25095,2015,13414,QUIN,64.0,W
25096,2015,13415,COPP,83.0,L
25097,2015,13415,SCST,88.0,W
25098,2015,13416,FAIR,66.0,L
25099,2015,13416,MAN,72.0,W
25100,2015,13417,ARIZ,75.0,L
25101,2015,13417,ORE,83.0,W
25102,2015,13418,BSU,72.0,L
25103,2015,13418,MONT,74.0,W
25104,2015,13419,VMI,52.0,L
25105,2015,13419,WCU,73.0,W
25106,2015,13420,GMU,47.0,L
25107,2015,13420,VCU,71.0,W
25108,2015,13421,LAF,70.0,L
25109,2015,13421,NAVY,78.0,W
25110,2015,13422,CSF,61.0,W
25111,2015,13422,UCD,57.0,L
25112,2015,13423,MILW,56.0,L
25113,2015,13423,VALP,68.0,W
25114,2015,13424,UK,84.0,W
25115,2015,13424,USF,63.0,L
25116,2015,13425,MINN,70.0,L
25117,2015,13425,SDST,84.0,W
25118,2015,13426,LT,78.0,W
25119,2015,13426,UTEP,70.0,L
25120,2015,13427,OKLA,77.0,W
25121,2015,13427,TXAM,63.0,L
25122,2015,13428,TEX,84.0,W
25123,2015,13428,UNC,82.0,L
25124,2015,13430,WRST,81.0,W
25125,2015,13430,YSU,45.0,L
25126,2015,13431,DREX,64.0,L
25127,2015,13431,HOF,70.0,W
25128,2015,13432,L-IL,54.0,L
25129,2015,13432,WICH,76.0,W
25130,2015,13433,BYU,91.0,W
25131,2015,13433,LMU,80.0,L
25132,2015,13435,BC,61.0,L
25133,2015,13435,SYR,75.0,W
25134,2015,13436,CHAR,77.0,L
25135,2015,13436,FAU,82.0,W
25136,2015,13437,MSU,81.0,L
25137,2015,13437,MTU,90.0,W
25138,2015,13438,L-MD,82.0,L
25139,2015,13438,SBON,94.0,W
25140,2015,13439,ND,66.0,L
25141,2015,13439,UVA,77.0,W
25142,2015,13440,CIT,69.0,L
25143,2015,13440,MER,71.0,W
25144,2015,13441,IUPU,73.0,W
25145,2015,13441,NDSU,72.0,L
25146,2015,13442,COPP,63.0,L
25147,2015,13442,HOW,72.0,W
25148,2015,13443,BRAD,73.0,W
25149,2015,13443,DRKE,70.0,L
25150,2015,13444,HARV,62.0,L
25151,2015,13444,UVM,65.0,W
25152,2015,13445,CIT,94.0,W
25153,2015,13445,STET,93.0,L
25154,2015,13446,LIU,60.0,L
25155,2015,13446,RMU,70.0,W
25156,2015,13447,HART,66.0,L
25157,2015,13447,QUIN,68.0,W
25158,2015,13448,UMBC,73.0,L
25159,2015,13448,WAKE,78.0,W
25160,2015,13449,DSU,47.0,L
25161,2015,13449,SF,67.0,W
25162,2015,13450,HOU,69.0,L
25163,2015,13450,TULN,72.0,W
25164,2015,13451,EKY,67.0,L
25165,2015,13451,MORE,70.0,W
25166,2015,13452,HART,83.0,L
25167,2015,13452,MASSL,85.0,W
25168,2015,13453,BALL,83.0,W
25169,2015,13453,UTM,80.0,L
25170,2015,13454,IOWA,70.0,W
25171,2015,13454,PUR,63.0,L
25172,2015,13455,UK,78.0,W
25173,2015,13455,WRST,63.0,L
25174,2015,13456,ORU,74.0,L
25175,2015,13456,SDST,86.0,W
25176,2015,13457,IOWA,83.0,W
25177,2015,13457,MSU,70.0,L
25178,2015,13458,SFA,60.0,L
25179,2015,13458,UNI,70.0,W
25180,2015,13459,FIU,60.0,L
25181,2015,13459,UAB,77.0,W
25182,2015,13460,MINN,52.0,L
25183,2015,13460,RUTG,75.0,W
25184,2015,13461,CCAR,63.0,W
25185,2015,13461,RAD,58.0,L
25186,2015,13462,UNC,74.0,L
25187,2015,13462,UVA,79.0,W
25188,2015,13463,MURR,59.0,L
25189,2015,13463,WEB,75.0,W
25190,2015,13464,L-MD,71.0,L
25191,2015,13464,TNST,86.0,W
25192,2015,13465,RUTG,59.0,L
25193,2015,13465,SJU,61.0,W
25194,2015,13466,SHSU,73.0,W
25195,2015,13466,UNO,70.0,L
25196,2015,13467,SMU,81.0,W
25197,2015,13467,TLSA,69.0,L
25198,2015,13468,ALA,63.0,L
25199,2015,13468,UGA,70.0,W
25200,2015,13469,FLA,72.0,W
25201,2015,13469,OKST,70.0,L
25202,2015,13470,CREI,87.0,W
25203,2015,13470,WAG,54.0,L
25204,2015,13471,NAU,59.0,L
25205,2015,13471,SUU,69.0,W
25206,2015,13472,MSST,74.0,L
25207,2015,13472,UK,80.0,W
25208,2015,13473,CLEV,54.0,L
25209,2015,13473,MILW,88.0,W
25210,2015,13474,FAIR,77.0,L
25211,2015,13474,IONA,101.0,W
25212,2015,13475,NEOM,85.0,W
25213,2015,13475,ORU,79.0,L
25214,2015,13476,COR,77.0,L
25215,2015,13476,MASSL,80.0,W
25216,2015,13478,FGCU,82.0,W
25217,2015,13478,STET,53.0,L
25218,2015,13479,MASSL,66.0,L
25219,2015,13479,RUTG,89.0,W
25220,2015,13481,ORU,75.0,L
25221,2015,13481,UNM,91.0,W
25222,2015,13482,IND,102.0,W
25223,2015,13482,PEAY,76.0,L
25224,2015,13483,BUFF,58.0,L
25225,2015,13483,ODU,77.0,W
25226,2015,13484,FGCU,68.0,W
25227,2015,13484,KENN,63.0,L
25228,2015,13485,CAN,98.0,W
25229,2015,13485,LEH,89.0,L
25230,2015,13486,ARMY,82.0,W
25231,2015,13486,COLG,72.0,L
25232,2015,13487,CHSO,68.0,W
25233,2015,13487,LIB,61.0,L
25234,2015,13488,ILL,80.0,W
25235,2015,13488,NDSU,74.0,L
25236,2015,13489,CLEV,63.0,L
25237,2015,13489,DET,71.0,W
25238,2015,13490,NEV,91.0,L
25239,2015,13490,UNLV,102.0,W
25240,2015,13491,HC,66.0,L
25241,2015,13491,LEH,87.0,W
25242,2015,13492,ULL,92.0,W
25243,2015,13492,USA,82.0,L
25244,2015,13493,STON,75.0,W
25245,2015,13493,UMBC,52.0,L
25246,2015,13494,AUB,92.0,W
25247,2015,13494,GASO,62.0,L
25248,2015,13495,USM,73.0,L
25249,2015,13495,UTEP,78.0,W
25250,2015,13496,DUQ,95.0,W
25251,2015,13496,SBON,88.0,L
25252,2015,13497,AFA,52.0,L
25253,2015,13497,NEV,72.0,W
25254,2015,13498,KENT,69.0,L
25255,2015,13498,SIU,72.0,W
25256,2015,13500,MSST,68.0,W
25257,2015,13500,SCAR,58.0,L
25258,2015,13501,SDSU,78.0,W
25259,2015,13501,SJSU,56.0,L
25260,2015,13502,NEB,89.0,W
25261,2015,13502,RUTG,72.0,L
25262,2015,13503,NDSU,68.0,W
25263,2015,13503,SDST,57.0,L
25264,2015,13504,LIU,65.0,L
25265,2015,13504,WAG,81.0,W
25266,2015,13505,MIA,71.0,L
25267,2015,13505,UNC,96.0,W
25268,2015,13506,CLMB,72.0,L
25269,2015,13506,YALE,86.0,W
25270,2015,13507,TOWS,76.0,W
25271,2015,13507,WM,69.0,L
25272,2015,13508,UIC,47.0,L
25273,2015,13508,VALP,75.0,W
25274,2015,13509,MILW,76.0,W
25275,2015,13509,NKU,67.0,L
25276,2015,13510,BRWN,63.0,L
25277,2015,13510,CLMB,66.0,W
25278,2015,13512,AFA,65.0,W
25279,2015,13512,MVSU,64.0,L
25280,2015,13513,KU,94.0,W
25281,2015,13513,L-MD,61.0,L
25282,2015,13514,BU,71.0,L
25283,2015,13514,BUCK,74.0,W
25284,2015,13515,AMCC,85.0,W
25285,2015,13515,ELON,81.0,L
25286,2015,13516,SCAR,69.0,W
25287,2015,13516,VAN,65.0,L
25288,2015,13517,MORG,49.0,L
25289,2015,13517,SAV,57.0,W
25290,2015,13518,BGSU,51.0,L
25291,2015,13518,M-OH,55.0,W
25292,2015,13519,BUFF,67.0,L
25293,2015,13519,JOES,89.0,W
25294,2015,13520,BUFF,74.0,W
25295,2015,13520,CMU,61.0,L
25296,2015,13521,WCU,53.0,W
25297,2015,13521,WOF,48.0,L
25298,2015,13522,SLU,70.0,W
25299,2015,13522,UNF,57.0,L
25300,2015,13523,HAW,88.0,W
25301,2015,13523,UCSB,76.0,L
25302,2015,13524,NAU,66.0,L
25303,2015,13524,WEB,76.0,W
25304,2015,13525,BGSU,87.0,W
25305,2015,13525,OHIO,82.0,L
25306,2015,13526,IND,79.0,W
25307,2015,13526,RUTG,72.0,L
25308,2015,13527,EIU,76.0,L
25309,2015,13527,MRSH,82.0,W
25310,2015,13529,DEP,66.0,L
25311,2015,13529,HALL,80.0,W
25312,2015,13530,MICH,68.0,W
25313,2015,13530,RUTG,57.0,L
25314,2015,13531,ETSU,88.0,W
25315,2015,13531,VMI,51.0,L
25316,2015,13532,SAV,59.0,L
25317,2015,13532,UTA,75.0,W
25318,2015,13533,IPFW,79.0,L
25319,2015,13533,UTAH,96.0,W
25320,2015,13534,CIN,79.0,L
25321,2015,13534,ISU,81.0,W
25322,2015,13535,SDSU,71.0,W
25323,2015,13535,USU,65.0,L
25324,2015,13536,MRST,53.0,L
25325,2015,13536,QUIN,79.0,W
25326,2015,13537,UNCA,56.0,L
25327,2015,13537,VILL,86.0,W
25328,2015,13538,GTWN,73.0,L
25329,2015,13538,UNCA,79.0,W
25330,2015,13539,CCSU,67.0,L
25331,2015,13539,LIU,76.0,W
25332,2015,13540,HART,68.0,L
25333,2015,13540,SLU,85.0,W
25334,2015,13541,GMU,68.0,W
25335,2015,13541,MISS,62.0,L
25336,2015,13542,BALL,73.0,W
25337,2015,13542,M-OH,56.0,L
25338,2015,13543,GT,71.0,W
25339,2015,13543,WAKE,66.0,L
25340,2015,13544,HART,98.0,W
25341,2015,13544,UMBC,87.0,L
25342,2015,13545,HALL,79.0,W
25343,2015,13545,SJU,60.0,L
25344,2015,13546,FUR,58.0,W
25345,2015,13546,ULM,57.0,L
25346,2015,13548,ORE,88.0,W
25347,2015,13548,UTAH,57.0,L
25348,2015,13549,NCAT,68.0,L
25349,2015,13549,SCUS,78.0,W
25350,2015,13550,CP,68.0,L
25351,2015,13550,UCRV,72.0,W
25352,2015,13551,UMES,63.0,L
25353,2015,13551,WOF,73.0,W
25354,2015,13552,NICH,53.0,L
25355,2015,13552,SFA,88.0,W
25356,2015,13553,GW,73.0,W
25357,2015,13553,SLU,65.0,L
25358,2015,13554,EIU,52.0,L
25359,2015,13554,NCCU,57.0,W
25360,2015,13555,CLEM,48.0,L
25361,2015,13555,UGA,71.0,W
25362,2015,13556,M-OH,72.0,W
25363,2015,13556,NIU,59.0,L
25364,2015,13557,BAY,72.0,W
25365,2015,13557,TXSO,59.0,L
25366,2015,13558,HP,73.0,L
25367,2015,13558,TTU,77.0,W
25368,2015,13559,BUT,88.0,W
25369,2015,13559,CREI,75.0,L
25370,2015,13560,GMU,70.0,L
25371,2015,13560,GW,76.0,W
25372,2015,13561,HARV,69.0,L
25373,2015,13561,KU,75.0,W
25374,2015,13562,ALA,61.0,W
25375,2015,13562,FLA,55.0,L
25376,2015,13563,ILL,82.0,W
25377,2015,13563,RUTG,66.0,L
25378,2015,13564,LMU,72.0,L
25379,2015,13564,SCU,76.0,W
25380,2015,13565,SHSU,56.0,L
25381,2015,13565,TTU,71.0,W
25382,2015,13566,MORG,65.0,L
25383,2015,13566,UMES,69.0,W
25384,2015,13568,STON,86.0,W
25385,2015,13568,UMBC,76.0,L
25386,2015,13569,CAN,71.0,L
25387,2015,13569,FAIR,74.0,W
25388,2015,13570,BING,72.0,L
25389,2015,13570,HART,76.0,W
25390,2015,13571,NKU,61.0,L
25391,2015,13571,WVU,107.0,W
25392,2015,13572,MSM,63.0,L
25393,2015,13572,WAG,73.0,W
25394,2015,13573,HP,66.0,L
25395,2015,13573,SCAR,88.0,W
25396,2015,13574,TULN,60.0,L
25397,2015,13574,USF,73.0,W
25398,2015,13575,CMU,70.0,L
25399,2015,13575,NIU,75.0,W
25400,2015,13576,BRWN,74.0,L
25401,2015,13576,PENN,79.0,W
25402,2015,13579,FLA,91.0,L
25403,2015,13579,LSU,96.0,W
25404,2015,13580,SHSU,81.0,L
25405,2015,13580,SIU,86.0,W
25406,2015,13581,AAMU,69.0,L
25407,2015,13581,TXSO,77.0,W
25408,2015,13582,NEV,61.0,W
25409,2015,13582,SJSU,55.0,L
25410,2015,13583,NEV,76.0,L
25411,2015,13583,UNM,88.0,W
25412,2015,13584,KU,94.0,W
25413,2015,13584,OKST,67.0,L
25414,2015,13585,ORE,83.0,W
25415,2015,13585,WASH,77.0,L
25416,2015,13586,HC,59.0,W
25417,2015,13586,SOU,55.0,L
25418,2015,13587,HAMP,72.0,L
25419,2015,13587,SMU,105.0,W
25420,2015,13588,BING,64.0,L
25421,2015,13588,UVM,78.0,W
25422,2015,13589,ALBY,75.0,W
25423,2015,13589,MASSL,63.0,L
25424,2015,13590,AFA,63.0,L
25425,2015,13590,NEV,86.0,W
25426,2015,13591,BC,65.0,L
25427,2015,13591,UNC,68.0,W
25428,2015,13592,MONM,77.0,W
25429,2015,13592,NIAG,68.0,L
25430,2015,13593,L-IL,54.0,L
25431,2015,13593,MOSU,56.0,W
