,season,team_alias,game_id,team_game_score,assists/score,differencestrash,w/l_ratio,star_power,differences,win_count,game_count
1578,2017,NAU,22367.466666666667,64.93333333333334,0.14622191371314402,-9.733333333333333,0.13333333333333333,2.2296666666666662,17.5,4,30.0
1579,2017,NAVY,22899.967741935485,67.38709677419355,0.1982300492553378,-0.03225806451612903,0.6129032258064516,1.8722580645161295,1.0,19,31.0
1580,2017,NCAT,23163.545454545456,72.84848484848484,0.2025592194525058,0.12121212121212122,0.5454545454545454,1.9424242424242426,3.5384615384615383,18,33.0
1581,2017,NCCU,23034.1875,68.125,0.22115102138252227,-5.34375,0.5,2.0171875,2.3333333333333335,16,32.0
1582,2017,NCST,22807.81818181818,80.81818181818181,0.19659908703678017,6.878787878787879,0.6363636363636364,1.775454545454546,-4.526315789473684,21,33.0
1583,2017,ND,22920.314285714285,74.71428571428571,0.19544775905481637,2.6,0.5714285714285714,2.007428571428571,-3.8461538461538463,20,35.0
1584,2017,NDSU,22778.344827586207,72.24137931034483,0.1730827512404977,0.7931034482758621,0.41379310344827586,2.259655172413793,-3.3157894736842106,12,29.0
1585,2017,NE,22852.875,74.65625,0.21150129636893508,4.28125,0.6875,2.0225000000000004,-1.8333333333333333,22,32.0
1586,2017,NEB,22658.484848484848,72.3030303030303,0.18517355345805003,3.0303030303030303,0.6666666666666666,2.0754545454545457,-4.6,22,33.0
1587,2017,NEOM,22844.137931034482,74.96551724137932,0.16880225530839402,-3.8620689655172415,0.2413793103448276,1.976551724137931,12.266666666666667,7,29.0
1588,2017,NEV,23033.027027027027,82.56756756756756,0.1938087953925416,12.18918918918919,0.7837837837837838,1.9145945945945946,-8.583333333333334,29,37.0
1589,2017,NIAG,22456.0,83.15151515151516,0.14495830645343355,-0.45454545454545453,0.5757575757575758,2.1533333333333333,-0.6363636363636364,19,33.0
1590,2017,NICH,23016.64285714286,79.35714285714286,0.16757285245809833,9.035714285714286,0.6071428571428571,2.15,2.411764705882353,17,28.0
1591,2017,NIU,22926.4,71.46666666666667,0.12198922923508923,-1.6333333333333333,0.36666666666666664,2.2243333333333335,7.285714285714286,11,30.0
1592,2017,NJIT,22633.89285714286,72.60714285714286,0.17604095712893414,1.1785714285714286,0.42857142857142855,1.8800000000000001,3.3,12,28.0
1593,2017,NKU,22837.733333333334,76.03333333333333,0.2083502539815255,8.9,0.6666666666666666,1.918333333333334,-4.363636363636363,20,30.0
1594,2017,NMSU,22472.935483870966,75.35483870967742,0.1823722995986073,6.516129032258065,0.8064516129032258,2.2216129032258065,-8.61111111111111,25,31.0
1595,2017,NORF,23050.666666666668,71.33333333333333,0.18846670143770794,-3.7666666666666666,0.43333333333333335,1.716666666666667,-1.0,13,30.0
1596,2017,NW,22397.129032258064,68.3225806451613,0.19931390151958514,-1.5161290322580645,0.45161290322580644,2.0729032258064515,1.5384615384615385,14,31.0
1598,2017,OAK,22794.424242424244,78.18181818181819,0.2115746500948465,3.757575757575758,0.5757575757575758,2.6084848484848484,-0.9230769230769231,19,33.0
1599,2017,ODU,22844.78125,73.34375,0.204769912336862,7.40625,0.78125,1.8640624999999997,-7.4,25,32.0
1600,2017,OHIO,22968.066666666666,75.6,0.18866073902886688,0.4666666666666667,0.43333333333333335,1.8790000000000002,5.6,13,30.0
1601,2017,OKLA,22814.5,84.9375,0.17377034378429754,7.125,0.5625,2.6665625000000004,-2.2777777777777777,18,32.0
1602,2017,OKST,22465.583333333332,76.25,0.1832201761464289,-0.2222222222222222,0.5833333333333334,1.8175000000000001,-3.5,21,36.0
1603,2017,ORE,23247.055555555555,78.25,0.19488810563423495,4.916666666666667,0.6388888888888888,1.8013888888888892,-2.3684210526315788,23,36.0
1604,2017,ORST,23133.03125,73.09375,0.20161442251738382,1.25,0.5,1.8325000000000002,-1.375,16,32.0
1605,2017,ORU,23114.428571428572,71.0,0.1946249537972721,-4.5,0.2857142857142857,1.8825000000000003,12.090909090909092,8,28.0
1606,2017,OSU,22625.852941176472,76.20588235294117,0.19206585391769063,5.9411764705882355,0.7352941176470589,1.910882352941176,-10.285714285714286,25,34.0
1607,2017,PAC,22501.322580645163,70.16129032258064,0.1705426669696005,-0.2903225806451613,0.41935483870967744,1.9629032258064514,0.4,13,31.0
1608,2017,PEAY,22679.28125,72.28125,0.17293457050848116,2.09375,0.53125,2.1865625,3.0625,17,32.0
1609,2017,PENN,22776.3125,75.21875,0.20204445555229428,4.0,0.71875,1.7065625000000002,0.1,23,32.0
1610,2017,PEPP,22604.645161290322,70.19354838709677,0.19762184306925953,-7.354838709677419,0.16129032258064516,1.8538709677419354,5.555555555555555,5,31.0
1611,2017,PITT,23108.875,62.03125,0.1998031814149869,-11.65625,0.25,1.9246875,12.7,8,32.0
1612,2017,PORT,22575.620689655174,66.6896551724138,0.17143142066711992,-8.448275862068966,0.2413793103448276,1.6789655172413795,7.230769230769231,7,29.0
1613,2017,PRE,22650.58620689655,63.06896551724138,0.1729376431961512,-9.96551724137931,0.27586206896551724,2.221379310344828,12.0,8,29.0
1614,2017,PRIN,23475.178571428572,72.14285714285714,0.17401904381809302,0.35714285714285715,0.42857142857142855,2.039285714285714,-3.0,12,28.0
1615,2017,PROV,22965.97142857143,73.57142857142857,0.1874490006280841,1.0,0.6,1.7534285714285711,-3.066666666666667,21,35.0
1616,2017,PRST,22834.032258064515,82.09677419354838,0.17667859933206329,2.3225806451612905,0.5483870967741935,1.885161290322581,-0.38461538461538464,17,31.0
1617,2017,PSU,22612.46153846154,74.74358974358974,0.18541061060308456,7.3076923076923075,0.6666666666666666,2.2020512820512823,-1.875,26,39.0
1618,2017,PUR,22633.08108108108,80.37837837837837,0.19867995494171894,12.108108108108109,0.8108108108108109,2.0429729729729726,-14.0,30,37.0
1619,2017,PV,22477.545454545456,74.21212121212122,0.16650606543859353,-0.18181818181818182,0.45454545454545453,2.047878787878788,7.818181818181818,15,33.0
1620,2017,QUIN,22591.424242424244,71.63636363636364,0.17066341593356657,-5.787878787878788,0.3939393939393939,2.0781818181818186,8.333333333333334,13,33.0
1621,2017,RAD,22980.735294117647,66.88235294117646,0.17757557966528892,0.35294117647058826,0.6176470588235294,1.9279411764705878,3.0,21,34.0
1622,2017,RICE,22603.758620689656,67.34482758620689,0.18265403192891852,-4.241379310344827,0.1724137931034483,1.9075862068965515,12.1875,5,29.0
1623,2017,RICH,23236.375,71.78125,0.21265697432824995,-3.0,0.375,1.8918750000000002,5.2727272727272725,12,32.0
1624,2017,RID,22824.6875,81.875,0.17551904296409307,4.59375,0.6875,1.6896875,-0.875,22,32.0
1625,2017,RMU,22479.636363636364,68.84848484848484,0.16838042162350084,-5.242424242424242,0.48484848484848486,2.0324242424242427,3.6923076923076925,16,33.0
1626,2017,RUTG,23004.60606060606,64.24242424242425,0.14719117771565712,-1.2121212121212122,0.42424242424242425,1.9724242424242426,-1.0,14,33.0
1627,2017,SAC,22314.433333333334,66.2,0.19201474359233436,-6.6,0.16666666666666666,2.0686666666666667,12.8,5,30.0
1628,2017,SAM,22183.466666666667,76.2,0.21039287242432195,-4.866666666666666,0.26666666666666666,1.9173333333333331,5.5,8,30.0
1629,2017,SAV,22565.333333333332,84.56666666666666,0.1862932868223525,-3.8333333333333335,0.43333333333333335,2.052666666666666,17.88888888888889,13,30.0
1630,2017,SBON,22916.823529411766,77.05882352941177,0.1801008378453063,3.4411764705882355,0.7647058823529411,2.3464705882352948,-8.583333333333334,26,34.0
1631,2017,SCAR,23123.1875,69.96875,0.18083695247431114,-2.375,0.5,1.8496874999999997,-5.071428571428571,16,32.0
1632,2017,SCST,22657.066666666666,72.06666666666666,0.1407526410505666,-8.6,0.26666666666666666,1.8406666666666671,23.5,8,30.0
1633,2017,SCU,23013.827586206895,63.96551724137931,0.1969821880002241,-8.724137931034482,0.3448275862068966,2.231379310344828,11.8,10,29.0
1634,2017,SCUS,22318.964285714286,74.89285714285714,0.18547063447931875,-9.214285714285714,0.10714285714285714,1.8860714285714282,9.875,3,28.0
1635,2017,SDAK,23027.16129032258,79.41935483870968,0.16078489420891598,7.354838709677419,0.6774193548387096,2.003548387096774,-7.3076923076923075,21,31.0
1636,2017,SDST,23456.8064516129,83.03225806451613,0.15218875700484094,7.387096774193548,0.7741935483870968,2.400322580645162,-13.0,24,31.0
1637,2017,SDSU,22648.96875,76.375,0.18986712754466226,7.34375,0.65625,1.6506250000000002,-8.75,21,32.0
1638,2017,SEA,22639.41935483871,73.58064516129032,0.17356265316500538,-0.16129032258064516,0.5483870967741935,1.8048387096774188,2.5,17,31.0
1639,2017,SELA,22610.322580645163,69.48387096774194,0.20739409679659346,-0.3225806451612903,0.6129032258064516,1.9925806451612902,9.083333333333334,19,31.0
1640,2017,SEMO,23128.172413793105,75.55172413793103,0.17883568599417202,-1.0689655172413792,0.41379310344827586,2.0496551724137935,-0.7777777777777778,12,29.0
1641,2017,SF,22859.184210526317,68.60526315789474,0.19518667398110703,-2.210526315789474,0.5526315789473685,1.8207894736842105,3.8333333333333335,21,38.0
1642,2017,SFA,22121.290322580644,77.58064516129032,0.17118697372959116,8.35483870967742,0.7741935483870968,2.0706451612903227,-6.2,24,31.0
1643,2017,SFNY,22721.758620689656,71.10344827586206,0.1557932168430552,-2.793103448275862,0.41379310344827586,1.76551724137931,11.142857142857142,12,29.0
1644,2017,SFPA,22636.758620689656,77.27586206896552,0.16929518187978976,2.4827586206896552,0.5517241379310345,1.9600000000000002,9.571428571428571,16,29.0
1645,2017,SHSU,22445.03125,70.0625,0.20404283357292097,0.28125,0.5,2.0484375,0.6666666666666666,16,32.0
1646,2017,SHU,22809.733333333334,68.16666666666667,0.18808815905782902,-3.6333333333333333,0.3,1.7139999999999995,16.25,9,30.0
1647,2017,SIE,22463.8125,67.6875,0.16060849078769365,-8.84375,0.25,1.8534374999999996,13.0,8,32.0
1648,2017,SIU,22884.1875,69.96875,0.20125980764634,-1.34375,0.59375,1.7809374999999996,-8.0,19,32.0
1649,2017,SIUE,22577.7,68.96666666666667,0.17992205555982413,-9.9,0.3,2.009333333333333,7.8,9,30.0
1650,2017,SJSU,23286.172413793105,64.72413793103448,0.18798278940353805,-8.862068965517242,0.10344827586206896,2.233103448275862,11.75,3,29.0
1651,2017,SJU,22804.40625,73.15625,0.17486734744601545,-0.9375,0.46875,2.2109375,3.2857142857142856,15,32.0
1652,2017,SLU,22424.03125,65.5,0.1769219648063743,-1.03125,0.5,1.9631250000000007,4.0,16,32.0
1653,2017,SMC,23204.944444444445,77.0,0.19765653273212533,12.416666666666666,0.8333333333333334,2.344166666666667,-3.875,30,36.0
1654,2017,SMU,22680.909090909092,69.0,0.20383227756782477,-1.3636363636363635,0.5151515151515151,2.0066666666666664,-4.055555555555555,17,33.0
1655,2017,SOU,22881.0,67.38709677419355,0.1579298078594107,-4.161290322580645,0.41935483870967744,1.9648387096774191,9.2,13,31.0
1656,2017,SPC,22860.0,65.15625,0.1824272826024301,-1.53125,0.4375,1.9949999999999994,5.0,14,32.0
1657,2017,STAN,22765.571428571428,75.85714285714286,0.1750203377018682,2.5428571428571427,0.5428571428571428,1.977714285714286,2.3636363636363638,19,35.0
1658,2017,STET,23076.0,72.53571428571429,0.18980572785797953,-4.464285714285714,0.2857142857142857,1.988571428571429,6.4,8,28.0
1659,2017,STON,22624.90322580645,67.87096774193549,0.18900645302738953,-6.387096774193548,0.3870967741935484,1.9451612903225803,4.142857142857143,12,31.0
1660,2017,SUU,22773.666666666668,74.8,0.1565495518623387,-3.566666666666667,0.36666666666666664,1.806,13.2,11,30.0
1661,2017,SYR,22987.567567567567,66.64864864864865,0.16026497935724526,2.6216216216216215,0.6216216216216216,2.132702702702703,-0.36363636363636365,23,37.0
1662,2017,TCU,22604.030303030304,82.06060606060606,0.22678582205275113,7.636363636363637,0.6363636363636364,1.7,-7.230769230769231,21,33.0
1663,2017,TEM,22008.878787878788,69.93939393939394,0.18298722687928745,-2.1818181818181817,0.5151515151515151,1.8824242424242421,3.2857142857142856,17,33.0
1664,2017,TENN,22878.457142857143,73.82857142857142,0.21059198704998053,6.114285714285714,0.7428571428571429,1.9042857142857141,-4.916666666666667,26,35.0
1665,2017,TEX,23118.823529411766,72.05882352941177,0.15999504184159605,1.3823529411764706,0.5588235294117647,1.790882352941176,0.125,19,34.0
1666,2017,TLSA,22800.16129032258,73.45161290322581,0.17335810400094023,2.096774193548387,0.6129032258064516,2.0232258064516135,-3.3333333333333335,19,31.0
1667,2017,TNST,23023.60714285714,65.64285714285714,0.16238826415420168,-1.0357142857142858,0.4642857142857143,1.955,4.666666666666667,13,28.0
1668,2017,TNTC,23254.516129032258,71.38709677419355,0.18647565120722176,-2.774193548387097,0.5483870967741935,1.838709677419355,-15.333333333333334,17,31.0
1669,2017,TOL,22548.545454545456,79.24242424242425,0.19791784596846762,4.575757575757576,0.6666666666666666,1.876060606060606,-5.25,22,33.0
1670,2017,TOWS,23466.133333333335,75.56666666666666,0.15139876801185817,3.3333333333333335,0.5333333333333333,2.1943333333333332,-9.166666666666666,16,30.0
1671,2017,TROY,22741.90322580645,73.83870967741936,0.1753757315137305,2.4838709677419355,0.45161290322580644,2.1741935483870964,-0.6666666666666666,14,31.0
1672,2017,TTU,22865.945945945947,74.56756756756756,0.18125687613484537,7.0,0.7297297297297297,2.1275675675675685,-4.0,27,37.0
1673,2017,TULN,22335.0,73.19354838709677,0.21197767856619013,-0.16129032258064516,0.45161290322580644,1.8983870967741932,5.0,14,31.0
1674,2017,TXAM,22554.742857142857,75.17142857142858,0.2018761086580718,0.9714285714285714,0.6285714285714286,1.7137142857142857,-12.88888888888889,22,35.0
1675,2017,TXSO,23162.61111111111,77.41666666666667,0.15658668669214557,-1.75,0.4722222222222222,2.1936111111111107,9.0,17,36.0
1676,2017,TXST,22947.354838709678,64.6774193548387,0.19672972100495628,-2.7096774193548385,0.41935483870967744,2.0141935483870967,4.545454545454546,13,31.0
1677,2017,UAB,22536.870967741936,76.29032258064517,0.2199783712585504,5.193548387096774,0.5806451612903226,1.7622580645161288,-1.7777777777777777,18,31.0
1678,2017,UALR,22863.766666666666,62.166666666666664,0.18655574869418962,-9.866666666666667,0.23333333333333334,1.7923333333333333,2.4285714285714284,7,30.0
1679,2017,UCD,22882.290322580644,71.38709677419355,0.16705335760885148,-0.1935483870967742,0.6451612903225806,2.037741935483871,-3.6923076923076925,20,31.0
1680,2017,UCF,22289.9375,62.71875,0.16883572161406335,0.625,0.59375,1.9690625000000002,4.285714285714286,19,32.0
1681,2017,UCI,23467.39393939394,67.78787878787878,0.1739600840052966,-3.303030303030303,0.48484848484848486,1.8509090909090906,-2.375,16,33.0
1682,2017,UCLA,22336.060606060608,81.18181818181819,0.18539758561785183,6.424242424242424,0.6363636363636364,1.9366666666666665,-9.0,21,33.0
1683,2017,UCRV,22412.58620689655,64.06896551724138,0.19038241539549153,-8.344827586206897,0.2413793103448276,1.9596551724137934,2.5,7,29.0
1684,2017,UCSB,22952.133333333335,75.23333333333333,0.19568057671371636,5.766666666666667,0.7,2.018333333333333,0.5,21,30.0
1685,2017,UGA,22736.60606060606,68.0909090909091,0.1770920510513401,1.3333333333333333,0.5454545454545454,2.0936363636363637,2.4,18,33.0
1686,2017,UIC,22660.176470588234,74.94117647058823,0.16386884014328515,3.1176470588235294,0.5294117647058824,1.7197058823529414,1.8333333333333333,18,34.0
1687,2017,UK,22536.783783783783,76.75675675675676,0.16999498553640166,4.756756756756757,0.7027027027027027,1.8618918918918914,-6.166666666666667,26,37.0
1688,2017,ULL,22670.8125,81.8125,0.20986337320948953,4.59375,0.78125,1.7321875,-14.88888888888889,25,32.0
1689,2017,ULM,23387.896551724138,67.58620689655173,0.19341241439342668,-3.8620689655172415,0.4482758620689655,1.9482758620689653,-2.5,13,29.0
1690,2017,UMBC,22466.878787878788,71.60606060606061,0.20439395048256467,0.36363636363636365,0.6666666666666666,2.3639393939393933,1.1666666666666667,22,33.0
1691,2017,UMES,22909.6,60.766666666666666,0.1706962374412404,-16.333333333333332,0.16666666666666666,2.116,53.0,5,30.0
1692,2017,UMKC,22434.689655172413,67.37931034482759,0.15582774555671008,-9.03448275862069,0.27586206896551724,1.9082758620689657,6.833333333333333,8,29.0
1693,2017,UNC,22779.405405405407,81.56756756756756,0.22281304333587795,6.405405405405405,0.7027027027027027,2.005675675675676,-4.142857142857143,26,37.0
1694,2017,UNCA,22313.96875,74.0,0.20169929534372313,-0.75,0.59375,2.0484375000000004,2.8,19,32.0
1695,2017,UNCG,22570.625,71.875,0.18878333783922382,4.8125,0.75,1.9093749999999996,-6.2,24,32.0
1696,2017,UNCO,22505.885714285716,79.77142857142857,0.14196260279972947,5.171428571428572,0.6571428571428571,2.3620000000000005,-7.4,23,35.0
1697,2017,UNCW,23225.833333333332,77.8,0.19008383462532835,-5.233333333333333,0.3,1.9209999999999998,6.666666666666667,9,30.0
1698,2017,UND,22539.1,75.53333333333333,0.1634399543092479,-6.233333333333333,0.3333333333333333,2.0280000000000005,2.0,10,30.0
1699,2017,UNF,22969.3,79.26666666666667,0.18033647531638602,-9.0,0.36666666666666664,1.7369999999999999,6.5,11,30.0
1700,2017,UNH,23049.51724137931,65.41379310344827,0.17551833412945322,-3.586206896551724,0.27586206896551724,2.072413793103448,12.666666666666666,8,29.0
1701,2017,UNI,23082.1,63.46666666666667,0.17049324517869074,0.16666666666666666,0.4666666666666667,2.041,0.16666666666666666,14,30.0
1702,2017,UNLV,22999.0,83.24242424242425,0.19296269763492024,6.2727272727272725,0.6060606060606061,1.7972727272727274,-3.0,20,33.0
1703,2017,UNM,22796.757575757576,80.24242424242425,0.18845853414651667,4.696969696969697,0.5454545454545454,1.7915151515151513,-4.714285714285714,18,33.0
1704,2017,UNO,22976.133333333335,67.63333333333334,0.20494375278158744,-3.7666666666666666,0.43333333333333335,2.008,0.0,13,30.0
1705,2017,UNT,22883.61111111111,72.77777777777777,0.16710627860073213,2.2777777777777777,0.5,2.0686111111111116,1.2222222222222223,18,36.0
1706,2017,URI,22208.58823529412,75.97058823529412,0.20079742754519328,6.147058823529412,0.7647058823529411,1.9767647058823528,-2.3333333333333335,26,34.0
1707,2017,USA,23455.433333333334,68.56666666666666,0.17246329899256807,-4.0,0.4,2.2439999999999998,6.5,12,30.0
1708,2017,USC,22789.61111111111,77.72222222222223,0.2034558401048508,7.472222222222222,0.6666666666666666,1.8902777777777777,-7.333333333333333,24,36.0
1710,2017,USF,22617.15625,63.25,0.18741328855622774,-6.96875,0.3125,1.9731250000000002,38.0,10,32.0
1711,2017,USM,22382.066666666666,68.26666666666667,0.2040266456214122,-5.433333333333334,0.4,2.0096666666666665,4.333333333333333,12,30.0
1712,2017,USU,23198.939393939392,72.51515151515152,0.1884029239705734,0.8787878787878788,0.48484848484848486,2.0560606060606053,5.333333333333333,16,33.0
1713,2017,UTA,22638.272727272728,77.6969696969697,0.20408911730439638,4.181818181818182,0.6060606060606061,2.444848484848485,-22.5,20,33.0
